Date,ds_year,month,Source,Station,Region,SubRegion,ds_year_type,Season,samples_in_month,chlaAvg,chlaAvg_log10
1977-09-22T07:00:00Z,1977,9,EMP,D15,Confluence,San Joaquin River at Twitchell Island,Critical,Fall,1,6.79,0.8318697742805017
1977-09-07T07:00:00Z,1977,9,EMP,D16,Confluence,San Joaquin River at Twitchell Island,Critical,Fall,1,3.86,0.5865873046717549
1977-09-21T07:00:00Z,1977,9,EMP,D16,Confluence,San Joaquin River at Twitchell Island,Critical,Fall,1,4.01,0.6031443726201823
1977-09-07T07:00:00Z,1977,9,EMP,D19,South-Central Delta,Franks Tract,Critical,Fall,1,3.86,0.5865873046717549
1977-09-21T07:00:00Z,1977,9,EMP,D19,South-Central Delta,Franks Tract,Critical,Fall,1,5.71,0.756636108245848
1977-09-07T07:00:00Z,1977,9,EMP,D22,Confluence,Sacramento River near Rio Vista,Critical,Fall,1,6.33,0.8014037100173551
1977-09-21T07:00:00Z,1977,9,EMP,D22,Confluence,Sacramento River near Rio Vista,Critical,Fall,1,7.1,0.8512583487190752
1977-09-07T07:00:00Z,1977,9,EMP,D24,Confluence,Sacramento River near Rio Vista,Critical,Fall,1,4.17,0.6201360549737575
1977-09-21T07:00:00Z,1977,9,EMP,D24,Confluence,Sacramento River near Rio Vista,Critical,Fall,1,3.55,0.5502283530550941
1977-09-07T07:00:00Z,1977,9,EMP,D26,Confluence,San Joaquin River at Prisoners Pt,Critical,Fall,1,3.71,0.5693739096150459
1977-09-21T07:00:00Z,1977,9,EMP,D26,Confluence,San Joaquin River at Prisoners Pt,Critical,Fall,1,6.95,0.8419848045901139
1977-09-02T07:00:00Z,1977,9,EMP,D28A,South-Central Delta,Old River,Critical,Fall,1,5.09,0.7067177823367587
1977-09-20T07:00:00Z,1977,9,EMP,D28A,South-Central Delta,Old River,Critical,Fall,1,5.25,0.7201593034059569
1977-09-07T07:00:00Z,1977,9,EMP,D4,Confluence,Lower Sacramento River,Critical,Fall,1,16.98,1.2299376859079338
1977-09-21T07:00:00Z,1977,9,EMP,D4,Confluence,Lower Sacramento River,Critical,Fall,1,10.34,1.0145205387579237
1977-09-08T07:00:00Z,1977,9,EMP,D6,Suisun Bay,West Suisun Bay,Critical,Fall,1,2.47,0.39269695325966575
1977-09-22T07:00:00Z,1977,9,EMP,D6,Suisun Bay,West Suisun Bay,Critical,Fall,1,2.32,0.3654879848908996
1977-09-07T07:00:00Z,1977,9,EMP,D7,Suisun Bay,Grizzly Bay,Critical,Fall,1,2.93,0.4668676203541095
1977-09-21T07:00:00Z,1977,9,EMP,D7,Suisun Bay,Grizzly Bay,Critical,Fall,1,2.47,0.39269695325966575
1977-09-08T07:00:00Z,1977,9,EMP,D8,Suisun Bay,Mid Suisun Bay,Critical,Fall,1,5.09,0.7067177823367587
1977-09-22T07:00:00Z,1977,9,EMP,D8,Suisun Bay,Mid Suisun Bay,Critical,Fall,1,3.86,0.5865873046717549
1977-09-07T07:00:00Z,1977,9,EMP,D9,Suisun Bay,Honker Bay,Critical,Fall,1,5.09,0.7067177823367587
1977-09-21T07:00:00Z,1977,9,EMP,D9,Suisun Bay,Honker Bay,Critical,Fall,1,3.71,0.5693739096150459
1977-09-01T07:00:00Z,1977,9,EMP,MD10,South-Central Delta,Disappointment Slough,Critical,Fall,1,21.61,1.3346547668832414
1977-09-20T07:00:00Z,1977,9,EMP,MD10,South-Central Delta,Disappointment Slough,Critical,Fall,1,10.96,1.0398105541483504
1977-09-02T07:00:00Z,1977,9,EMP,P12,South-Central Delta,Grant Line Canal and Old River,Critical,Fall,1,25.47,1.4060289449636152
1977-09-19T07:00:00Z,1977,9,EMP,P12,South-Central Delta,Grant Line Canal and Old River,Critical,Fall,1,14.67,1.1664301138432827
1977-09-02T07:00:00Z,1977,9,EMP,P8,South-Central Delta,San Joaquin River near Stockton,Critical,Fall,1,3.24,0.5105450102066121
1977-09-20T07:00:00Z,1977,9,EMP,P8,South-Central Delta,San Joaquin River near Stockton,Critical,Fall,1,10.81,1.0338256939533104
1977-09-27T07:00:00Z,1977,9,USGS-SFBRMP,2,Confluence,Confluence,Critical,Fall,1,9.7,0.9867717342662449
1977-09-27T07:00:00Z,1977,9,USGS-SFBRMP,3,Confluence,Confluence,Critical,Fall,1,9.7,0.9867717342662449
1977-09-27T07:00:00Z,1977,9,USGS-SFBRMP,4,Suisun Bay,Honker Bay,Critical,Fall,1,7.8,0.8920946026904804
1977-09-27T07:00:00Z,1977,9,USGS-SFBRMP,5,Suisun Bay,Mid Suisun Bay,Critical,Fall,1,4.6,0.6627578316815741
1977-09-27T07:00:00Z,1977,9,USGS-SFBRMP,6,Suisun Bay,Mid Suisun Bay,Critical,Fall,1,3.3,0.5185139398778874
1977-09-27T07:00:00Z,1977,9,USGS-SFBRMP,657,Confluence,Sacramento River near Rio Vista,Critical,Fall,1,5.9,0.7708520116421442
1977-09-27T07:00:00Z,1977,9,USGS-SFBRMP,7,Suisun Bay,West Suisun Bay,Critical,Fall,1,2,0.3010299956639812
1977-10-05T07:00:00Z,1977,10,EMP,C3,North Delta,Middle Sacramento River,Critical,Fall,1,7.41,0.8698182079793282
1977-10-17T07:00:00Z,1977,10,EMP,C3,North Delta,Middle Sacramento River,Critical,Fall,1,18.53,1.2678754193188977
1977-10-05T07:00:00Z,1977,10,EMP,C7,South-Central Delta,Upper San Joaquin River,Critical,Fall,1,234.65,2.3704205585485134
1977-10-17T07:00:00Z,1977,10,EMP,C7,South-Central Delta,Upper San Joaquin River,Critical,Fall,1,188.34,2.274942566083686
1977-10-03T07:00:00Z,1977,10,EMP,C9,South-Central Delta,Victoria Canal,Critical,Fall,1,6.64,0.8221680793680175
1977-10-18T07:00:00Z,1977,10,EMP,C9,South-Central Delta,Victoria Canal,Critical,Fall,1,5.87,0.7686381012476144
1977-10-06T07:00:00Z,1977,10,EMP,D10,Confluence,Confluence,Critical,Fall,1,6.18,0.7909884750888159
1977-10-21T07:00:00Z,1977,10,EMP,D10,Confluence,Confluence,Critical,Fall,1,4.32,0.6354837468149122
1977-10-06T07:00:00Z,1977,10,EMP,D11,Confluence,Lower Sacramento River,Critical,Fall,1,13.28,1.1231980750319988
1977-10-21T07:00:00Z,1977,10,EMP,D11,Confluence,Lower Sacramento River,Critical,Fall,1,7.26,0.8609366207000937
1977-10-06T07:00:00Z,1977,10,EMP,D12,Confluence,Lower San Joaquin River,Critical,Fall,1,14.36,1.1571544399062814
1977-10-21T07:00:00Z,1977,10,EMP,D12,Confluence,Lower San Joaquin River,Critical,Fall,1,10.34,1.0145205387579237
1977-10-06T07:00:00Z,1977,10,EMP,D14A,Confluence,Lower San Joaquin River,Critical,Fall,1,5.25,0.7201593034059569
1977-10-21T07:00:00Z,1977,10,EMP,D14A,Confluence,Lower San Joaquin River,Critical,Fall,1,3.24,0.5105450102066121
1977-10-06T07:00:00Z,1977,10,EMP,D15,Confluence,San Joaquin River at Twitchell Island,Critical,Fall,1,4.63,0.6655809910179531
1977-10-21T07:00:00Z,1977,10,EMP,D15,Confluence,San Joaquin River at Twitchell Island,Critical,Fall,1,4.17,0.6201360549737575
1977-10-05T07:00:00Z,1977,10,EMP,D16,Confluence,San Joaquin River at Twitchell Island,Critical,Fall,1,3.71,0.5693739096150459
1977-10-19T07:00:00Z,1977,10,EMP,D16,Confluence,San Joaquin River at Twitchell Island,Critical,Fall,1,3.4,0.5314789170422551
1977-10-05T07:00:00Z,1977,10,EMP,D19,South-Central Delta,Franks Tract,Critical,Fall,1,8.49,0.9289076902439527
1977-10-19T07:00:00Z,1977,10,EMP,D19,South-Central Delta,Franks Tract,Critical,Fall,1,3.4,0.5314789170422551
1977-10-05T07:00:00Z,1977,10,EMP,D22,Confluence,Sacramento River near Rio Vista,Critical,Fall,1,8.34,0.9211660506377387
1977-10-19T07:00:00Z,1977,10,EMP,D22,Confluence,Sacramento River near Rio Vista,Critical,Fall,1,7.87,0.8959747323590646
1977-10-05T07:00:00Z,1977,10,EMP,D24,Confluence,Sacramento River near Rio Vista,Critical,Fall,1,2.78,0.4440447959180762
1977-10-19T07:00:00Z,1977,10,EMP,D24,Confluence,Sacramento River near Rio Vista,Critical,Fall,1,3.4,0.5314789170422551
1977-10-05T07:00:00Z,1977,10,EMP,D26,Confluence,San Joaquin River at Prisoners Pt,Critical,Fall,1,15.28,1.1841233542396712
1977-10-19T07:00:00Z,1977,10,EMP,D26,Confluence,San Joaquin River at Prisoners Pt,Critical,Fall,1,2.93,0.4668676203541095
1977-10-04T07:00:00Z,1977,10,EMP,D28A,South-Central Delta,Old River,Critical,Fall,1,4.48,0.651278013998144
1977-10-18T07:00:00Z,1977,10,EMP,D28A,South-Central Delta,Old River,Critical,Fall,1,4.01,0.6031443726201823
1977-10-05T07:00:00Z,1977,10,EMP,D4,Confluence,Lower Sacramento River,Critical,Fall,1,12.35,1.0916669575956846
1977-10-19T07:00:00Z,1977,10,EMP,D4,Confluence,Lower Sacramento River,Critical,Fall,1,8.18,0.912753303671323
1977-10-06T07:00:00Z,1977,10,EMP,D6,Suisun Bay,West Suisun Bay,Critical,Fall,1,2.47,0.39269695325966575
1977-10-21T07:00:00Z,1977,10,EMP,D6,Suisun Bay,West Suisun Bay,Critical,Fall,1,2.16,0.3344537511509309
1977-10-05T07:00:00Z,1977,10,EMP,D7,Suisun Bay,Grizzly Bay,Critical,Fall,1,2.78,0.4440447959180762
1977-10-19T07:00:00Z,1977,10,EMP,D7,Suisun Bay,Grizzly Bay,Critical,Fall,1,2.78,0.4440447959180762
1977-10-06T07:00:00Z,1977,10,EMP,D8,Suisun Bay,Mid Suisun Bay,Critical,Fall,1,4.63,0.6655809910179531
1977-10-21T07:00:00Z,1977,10,EMP,D8,Suisun Bay,Mid Suisun Bay,Critical,Fall,1,3.86,0.5865873046717549
1977-10-05T07:00:00Z,1977,10,EMP,D9,Suisun Bay,Honker Bay,Critical,Fall,1,3.55,0.5502283530550941
1977-10-19T07:00:00Z,1977,10,EMP,D9,Suisun Bay,Honker Bay,Critical,Fall,1,3.71,0.5693739096150459
1977-10-05T07:00:00Z,1977,10,EMP,MD10,South-Central Delta,Disappointment Slough,Critical,Fall,1,12.81,1.1075491297446862
1977-10-17T07:00:00Z,1977,10,EMP,MD10,South-Central Delta,Disappointment Slough,Critical,Fall,1,7.72,0.8876173003357362
1977-10-03T07:00:00Z,1977,10,EMP,P12,South-Central Delta,Grant Line Canal and Old River,Critical,Fall,1,16.98,1.2299376859079338
1977-10-18T07:00:00Z,1977,10,EMP,P12,South-Central Delta,Grant Line Canal and Old River,Critical,Fall,1,11.58,1.0637085593914173
1977-10-04T07:00:00Z,1977,10,EMP,P8,South-Central Delta,San Joaquin River near Stockton,Critical,Fall,1,12.81,1.1075491297446862
1977-10-18T07:00:00Z,1977,10,EMP,P8,South-Central Delta,San Joaquin River near Stockton,Critical,Fall,1,8.18,0.912753303671323
1977-11-15T08:00:00Z,1977,11,EMP,C3,North Delta,Middle Sacramento River,Critical,Fall,1,7.1,0.8512583487190752
1977-11-15T08:00:00Z,1977,11,EMP,C7,South-Central Delta,Upper San Joaquin River,Critical,Fall,1,24.7,1.3926969532596658
1977-11-14T08:00:00Z,1977,11,EMP,C9,South-Central Delta,Victoria Canal,Critical,Fall,1,2.9,0.4623979978989561
1977-11-17T08:00:00Z,1977,11,EMP,D10,Confluence,Confluence,Critical,Fall,1,3.09,0.4899584794248346
1977-11-17T08:00:00Z,1977,11,EMP,D11,Confluence,Lower Sacramento River,Critical,Fall,1,2.84,0.45331834004703764
1977-11-17T08:00:00Z,1977,11,EMP,D12,Confluence,Lower San Joaquin River,Critical,Fall,1,9.88,0.9947569445876282
1977-11-17T08:00:00Z,1977,11,EMP,D14A,Confluence,Lower San Joaquin River,Critical,Fall,1,1.91,0.28103336724772754
1977-11-17T08:00:00Z,1977,11,EMP,D15,Confluence,San Joaquin River at Twitchell Island,Critical,Fall,1,2.41,0.3820170425748684
1977-11-16T08:00:00Z,1977,11,EMP,D16,Confluence,San Joaquin River at Twitchell Island,Critical,Fall,1,1.98,0.2966651902615311
1977-11-16T08:00:00Z,1977,11,EMP,D19,South-Central Delta,Franks Tract,Critical,Fall,1,3.83,0.5831987739686227
1977-11-16T08:00:00Z,1977,11,EMP,D22,Confluence,Sacramento River near Rio Vista,Critical,Fall,1,2.96,0.4712917110589386
1977-11-16T08:00:00Z,1977,11,EMP,D24,Confluence,Sacramento River near Rio Vista,Critical,Fall,1,2.28,0.35793484700045375
1977-11-16T08:00:00Z,1977,11,EMP,D26,Confluence,San Joaquin River at Prisoners Pt,Critical,Fall,1,1.61,0.20682587603184974
1977-11-15T08:00:00Z,1977,11,EMP,D28A,South-Central Delta,Old River,Critical,Fall,1,2.47,0.39269695325966575
1977-11-16T08:00:00Z,1977,11,EMP,D4,Confluence,Lower Sacramento River,Critical,Fall,1,3.83,0.5831987739686227
1977-11-17T08:00:00Z,1977,11,EMP,D6,Suisun Bay,West Suisun Bay,Critical,Fall,1,1.85,0.26717172840301384
1977-11-16T08:00:00Z,1977,11,EMP,D7,Suisun Bay,Grizzly Bay,Critical,Fall,1,1.79,0.2528530309798932
1977-11-17T08:00:00Z,1977,11,EMP,D8,Suisun Bay,Mid Suisun Bay,Critical,Fall,1,3.21,0.5065050324048721
1977-11-16T08:00:00Z,1977,11,EMP,D9,Suisun Bay,Honker Bay,Critical,Fall,1,2.84,0.45331834004703764
1977-11-15T08:00:00Z,1977,11,EMP,MD10,South-Central Delta,Disappointment Slough,Critical,Fall,1,3.58,0.5538830266438743
1977-11-14T08:00:00Z,1977,11,EMP,P12,South-Central Delta,Grant Line Canal and Old River,Critical,Fall,1,7.41,0.8698182079793282
1977-11-15T08:00:00Z,1977,11,EMP,P8,South-Central Delta,San Joaquin River near Stockton,Critical,Fall,1,15.75,1.1972805581256194
1977-11-10T08:00:00Z,1977,11,USGS-SFBRMP,2,Confluence,Confluence,Critical,Fall,1,3.8,0.5797835966168101
1977-11-10T08:00:00Z,1977,11,USGS-SFBRMP,3,Confluence,Confluence,Critical,Fall,1,4.2,0.6232492903979004
1977-11-10T08:00:00Z,1977,11,USGS-SFBRMP,4,Suisun Bay,Honker Bay,Critical,Fall,1,3.8,0.5797835966168101
1977-11-10T08:00:00Z,1977,11,USGS-SFBRMP,5,Suisun Bay,Mid Suisun Bay,Critical,Fall,1,3.1,0.4913616938342727
1977-11-10T08:00:00Z,1977,11,USGS-SFBRMP,6,Suisun Bay,Mid Suisun Bay,Critical,Fall,1,2.7,0.43136376415898736
1977-11-10T08:00:00Z,1977,11,USGS-SFBRMP,657,Confluence,Sacramento River near Rio Vista,Critical,Fall,1,3.8,0.5797835966168101
1977-11-10T08:00:00Z,1977,11,USGS-SFBRMP,7,Suisun Bay,West Suisun Bay,Critical,Fall,1,2.3,0.36172783601759284
1976-12-14T08:00:00Z,1977,12,EMP,C3,North Delta,Middle Sacramento River,Critical,Winter,1,3.09,0.4899584794248346
1976-12-14T08:00:00Z,1977,12,EMP,C7,South-Central Delta,Upper San Joaquin River,Critical,Winter,1,3.89,0.5899496013257077
1976-12-15T08:00:00Z,1977,12,EMP,C9,South-Central Delta,Victoria Canal,Critical,Winter,1,1.3,0.11394335230683679
1976-12-16T08:00:00Z,1977,12,EMP,D10,Confluence,Confluence,Critical,Winter,1,3.46,0.5390760987927766
1976-12-16T08:00:00Z,1977,12,EMP,D11,Confluence,Lower Sacramento River,Critical,Winter,1,7.72,0.8876173003357362
1976-12-16T08:00:00Z,1977,12,EMP,D12,Confluence,Lower San Joaquin River,Critical,Winter,1,3.71,0.5693739096150459
1976-12-16T08:00:00Z,1977,12,EMP,D14A,Confluence,Lower San Joaquin River,Critical,Winter,1,1.67,0.22271647114758325
1976-12-16T08:00:00Z,1977,12,EMP,D15,Confluence,San Joaquin River at Twitchell Island,Critical,Winter,1,2.28,0.35793484700045375
1976-12-15T08:00:00Z,1977,12,EMP,D16,Confluence,San Joaquin River at Twitchell Island,Critical,Winter,1,1.54,0.18752072083646307
1976-12-15T08:00:00Z,1977,12,EMP,D19,South-Central Delta,Franks Tract,Critical,Winter,1,1.17,0.06818586174616162
1976-12-15T08:00:00Z,1977,12,EMP,D22,Confluence,Sacramento River near Rio Vista,Critical,Winter,1,2.41,0.3820170425748684
1976-12-15T08:00:00Z,1977,12,EMP,D24,Confluence,Sacramento River near Rio Vista,Critical,Winter,1,1.67,0.22271647114758325
1976-12-15T08:00:00Z,1977,12,EMP,D26,Confluence,San Joaquin River at Prisoners Pt,Critical,Winter,1,1.36,0.13353890837021754
1976-12-14T08:00:00Z,1977,12,EMP,D28A,South-Central Delta,Old River,Critical,Winter,1,1.98,0.2966651902615311
1976-12-15T08:00:00Z,1977,12,EMP,D4,Confluence,Lower Sacramento River,Critical,Winter,1,3.33,0.5224442335063199
1976-12-16T08:00:00Z,1977,12,EMP,D6,Suisun Bay,West Suisun Bay,Critical,Winter,1,1.54,0.18752072083646307
1976-12-15T08:00:00Z,1977,12,EMP,D7,Suisun Bay,Grizzly Bay,Critical,Winter,1,2.16,0.3344537511509309
1976-12-16T08:00:00Z,1977,12,EMP,D8,Suisun Bay,Mid Suisun Bay,Critical,Winter,1,5.93,0.7730546933642626
1976-12-15T08:00:00Z,1977,12,EMP,D9,Suisun Bay,Honker Bay,Critical,Winter,1,2.59,0.4132997640812518
1976-12-14T08:00:00Z,1977,12,EMP,MD10,South-Central Delta,Disappointment Slough,Critical,Winter,1,1.85,0.26717172840301384
1976-12-15T08:00:00Z,1977,12,EMP,P12,South-Central Delta,Grant Line Canal and Old River,Critical,Winter,1,3.89,0.5899496013257077
1976-12-14T08:00:00Z,1977,12,EMP,P8,South-Central Delta,San Joaquin River near Stockton,Critical,Winter,1,3.89,0.5899496013257077
1978-01-11T08:00:00Z,1978,1,EMP,C3,North Delta,Middle Sacramento River,Above Normal,Winter,1,2.96,0.4712917110589386
1978-01-11T08:00:00Z,1978,1,EMP,C7,South-Central Delta,Upper San Joaquin River,Above Normal,Winter,1,12.97,1.1129399760840801
1978-01-12T08:00:00Z,1978,1,EMP,C9,South-Central Delta,Victoria Canal,Above Normal,Winter,1,0.8,-0.09691001300805639
1978-01-19T08:00:00Z,1978,1,EMP,D10,Confluence,Confluence,Above Normal,Winter,1,2.47,0.39269695325966575
1978-01-19T08:00:00Z,1978,1,EMP,D11,Confluence,Lower Sacramento River,Above Normal,Winter,1,2.96,0.4712917110589386
1978-01-19T08:00:00Z,1978,1,EMP,D12,Confluence,Lower San Joaquin River,Above Normal,Winter,1,1.11,0.045322978786657475
1978-01-19T08:00:00Z,1978,1,EMP,D14A,Confluence,Lower San Joaquin River,Above Normal,Winter,1,1.05,0.021189299069938092
1978-01-19T08:00:00Z,1978,1,EMP,D15,Confluence,San Joaquin River at Twitchell Island,Above Normal,Winter,1,1.3,0.11394335230683679
1978-01-18T08:00:00Z,1978,1,EMP,D16,Confluence,San Joaquin River at Twitchell Island,Above Normal,Winter,1,1.11,0.045322978786657475
1978-01-18T08:00:00Z,1978,1,EMP,D19,South-Central Delta,Franks Tract,Above Normal,Winter,1,1.05,0.021189299069938092
1978-01-18T08:00:00Z,1978,1,EMP,D22,Confluence,Sacramento River near Rio Vista,Above Normal,Winter,1,3.43,0.5352941200427705
1978-01-18T08:00:00Z,1978,1,EMP,D24,Confluence,Sacramento River near Rio Vista,Above Normal,Winter,1,5.56,0.7450747915820575
1978-01-18T08:00:00Z,1978,1,EMP,D26,Confluence,San Joaquin River at Prisoners Pt,Above Normal,Winter,1,1.24,0.09342168516223506
1978-01-13T08:00:00Z,1978,1,EMP,D28A,South-Central Delta,Old River,Above Normal,Winter,1,0.68,-0.16749108729376366
1978-01-18T08:00:00Z,1978,1,EMP,D4,Confluence,Lower Sacramento River,Above Normal,Winter,1,2.69,0.42975228000240795
1978-01-19T08:00:00Z,1978,1,EMP,D6,Suisun Bay,West Suisun Bay,Above Normal,Winter,1,2.49,0.3961993470957364
1978-01-18T08:00:00Z,1978,1,EMP,D7,Suisun Bay,Grizzly Bay,Above Normal,Winter,1,1.3,0.11394335230683679
1978-01-19T08:00:00Z,1978,1,EMP,D8,Suisun Bay,Mid Suisun Bay,Above Normal,Winter,1,1.85,0.26717172840301384
1978-01-18T08:00:00Z,1978,1,EMP,D9,Suisun Bay,Honker Bay,Above Normal,Winter,1,0.93,-0.03151705144606486
1978-01-11T08:00:00Z,1978,1,EMP,MD10,South-Central Delta,Disappointment Slough,Above Normal,Winter,1,3.71,0.5693739096150459
1978-01-12T08:00:00Z,1978,1,EMP,P12,South-Central Delta,Grant Line Canal and Old River,Above Normal,Winter,1,3.58,0.5538830266438743
1978-01-13T08:00:00Z,1978,1,EMP,P8,South-Central Delta,San Joaquin River near Stockton,Above Normal,Winter,1,1.3,0.11394335230683679
1978-01-04T08:00:00Z,1978,1,USGS-SFBRMP,2,Confluence,Confluence,Above Normal,Winter,1,1.2,0.07918124604762482
1978-01-04T08:00:00Z,1978,1,USGS-SFBRMP,3,Confluence,Confluence,Above Normal,Winter,1,1.2,0.07918124604762482
1978-01-04T08:00:00Z,1978,1,USGS-SFBRMP,4,Suisun Bay,Honker Bay,Above Normal,Winter,1,1.2,0.07918124604762482
1978-01-04T08:00:00Z,1978,1,USGS-SFBRMP,5,Suisun Bay,Mid Suisun Bay,Above Normal,Winter,1,1.2,0.07918124604762482
1978-01-04T08:00:00Z,1978,1,USGS-SFBRMP,6,Suisun Bay,Mid Suisun Bay,Above Normal,Winter,1,1.2,0.07918124604762482
1978-01-04T08:00:00Z,1978,1,USGS-SFBRMP,657,Confluence,Sacramento River near Rio Vista,Above Normal,Winter,1,1.2,0.07918124604762482
1978-01-04T08:00:00Z,1978,1,USGS-SFBRMP,7,Suisun Bay,West Suisun Bay,Above Normal,Winter,1,1.2,0.07918124604762482
1978-02-14T08:00:00Z,1978,2,EMP,C3,North Delta,Middle Sacramento River,Above Normal,Winter,1,1.85,0.26717172840301384
1978-02-14T08:00:00Z,1978,2,EMP,C7,South-Central Delta,Upper San Joaquin River,Above Normal,Winter,1,9.26,0.9666109866819343
1978-02-15T08:00:00Z,1978,2,EMP,C9,South-Central Delta,Victoria Canal,Above Normal,Winter,1,0.62,-0.20760831050174613
1978-02-17T08:00:00Z,1978,2,EMP,D10,Confluence,Confluence,Above Normal,Winter,1,1.36,0.13353890837021754
1978-02-17T08:00:00Z,1978,2,EMP,D11,Confluence,Lower Sacramento River,Above Normal,Winter,1,1.73,0.2380461031287954
1978-02-17T08:00:00Z,1978,2,EMP,D12,Confluence,Lower San Joaquin River,Above Normal,Winter,1,0.74,-0.13076828026902382
1978-02-17T08:00:00Z,1978,2,EMP,D14A,Confluence,Lower San Joaquin River,Above Normal,Winter,1,0.86,-0.06550154875643228
1978-02-17T08:00:00Z,1978,2,EMP,D15,Confluence,San Joaquin River at Twitchell Island,Above Normal,Winter,1,0.62,-0.20760831050174613
1978-02-16T08:00:00Z,1978,2,EMP,D16,Confluence,San Joaquin River at Twitchell Island,Above Normal,Winter,1,0.62,-0.20760831050174613
1978-02-16T08:00:00Z,1978,2,EMP,D19,South-Central Delta,Franks Tract,Above Normal,Winter,1,0.68,-0.16749108729376366
1978-02-16T08:00:00Z,1978,2,EMP,D22,Confluence,Sacramento River near Rio Vista,Above Normal,Winter,1,1.17,0.06818586174616162
1978-02-16T08:00:00Z,1978,2,EMP,D24,Confluence,Sacramento River near Rio Vista,Above Normal,Winter,1,1.36,0.13353890837021754
1978-02-16T08:00:00Z,1978,2,EMP,D26,Confluence,San Joaquin River at Prisoners Pt,Above Normal,Winter,1,0.8,-0.09691001300805639
1978-02-15T08:00:00Z,1978,2,EMP,D28A,South-Central Delta,Old River,Above Normal,Winter,1,1.17,0.06818586174616162
1978-02-16T08:00:00Z,1978,2,EMP,D4,Confluence,Lower Sacramento River,Above Normal,Winter,1,1.79,0.2528530309798932
1978-02-17T08:00:00Z,1978,2,EMP,D6,Suisun Bay,West Suisun Bay,Above Normal,Winter,1,1.61,0.20682587603184974
1978-02-16T08:00:00Z,1978,2,EMP,D7,Suisun Bay,Grizzly Bay,Above Normal,Winter,1,1.61,0.20682587603184974
1978-02-17T08:00:00Z,1978,2,EMP,D8,Suisun Bay,Mid Suisun Bay,Above Normal,Winter,1,1.48,0.17026171539495738
1978-02-16T08:00:00Z,1978,2,EMP,D9,Suisun Bay,Honker Bay,Above Normal,Winter,1,1.36,0.13353890837021754
1978-02-14T08:00:00Z,1978,2,EMP,MD10,South-Central Delta,Disappointment Slough,Above Normal,Winter,1,1.98,0.2966651902615311
1978-02-15T08:00:00Z,1978,2,EMP,P12,South-Central Delta,Grant Line Canal and Old River,Above Normal,Winter,1,6.3,0.7993405494535817
1978-02-15T08:00:00Z,1978,2,EMP,P8,South-Central Delta,San Joaquin River near Stockton,Above Normal,Winter,1,4.63,0.6655809910179531
1978-02-16T08:00:00Z,1978,2,USGS-SFBRMP,2,Confluence,Confluence,Above Normal,Winter,1,1.7,0.2304489213782739
1978-02-16T08:00:00Z,1978,2,USGS-SFBRMP,3,Confluence,Confluence,Above Normal,Winter,1,1.7,0.2304489213782739
1978-02-16T08:00:00Z,1978,2,USGS-SFBRMP,4,Suisun Bay,Honker Bay,Above Normal,Winter,1,1.8,0.25527250510330607
1978-02-16T08:00:00Z,1978,2,USGS-SFBRMP,5,Suisun Bay,Mid Suisun Bay,Above Normal,Winter,1,1.7,0.2304489213782739
1978-02-16T08:00:00Z,1978,2,USGS-SFBRMP,6,Suisun Bay,Mid Suisun Bay,Above Normal,Winter,1,1.8,0.25527250510330607
1978-02-16T08:00:00Z,1978,2,USGS-SFBRMP,657,Confluence,Sacramento River near Rio Vista,Above Normal,Winter,1,1.7,0.2304489213782739
