"","AlgaeBloomReportID","UpdatedOn","CreatedOn","RegionalBoardID","CountyID","Latitude","Longitude","ObservationDate","HasPostedSigns","HasContactWithWater","WaterBodyType","WaterBodyName","WaterBodyManager","RecLandManager","IsIncidentResoloved","IncidentInformation","TypeofSign","OfficialWaterBodyName","BloomLastVerifiedOn","BloomDeterminedBy","ApprovedforPost","UpdatedOn_Date","TypeofSign_new","days_ago_label"
"412",1995,2019-09-16 00:00:00,2019-07-02 19:03:32,5,17,39.0127,-122.699,2019-06-09,"No","No","Lake/Reservoir","Clear Lake Oaks Arm (OA-04)","Lake County","Not applicable (open water)","No","Summer Cyanobacteria Monitoring Program conducted by the Big Valley Rancheria and Elem Indian Colony tribes.  Sampling from June - October 2019.  Results from monitoring listed by most recent date.  For more information, go to https://www.bvrancheria.com/clearlakecyanotoxins.
08-31-2019: Non-Detect; No advisory for recreation
08-16-2019: Non-Detect; No advisory for recreation
07-12-2019: Non-Detect; No advisory for recreation
06-09-2019: Non-Detect; No advisory for recreation","none","Clear Lake Oaks Arm (UC Davis site OA-04)",2019-08-31,"Analytical",TRUE,2019-09-16,"Last verified >90 days ago","Older than 90 days"
"413",1996,2019-09-16 00:00:00,2019-07-02 19:05:24,5,17,38.983,-122.717,2019-06-09,"No","No","Lake/Reservoir","Clear Lake Lower Arm (LA-03)","Lake County","Not applicable (open water)","No","Summer Cyanobacteria Monitoring Program conducted by the Big Valley Rancheria and Elem Indian Colony tribes.  Sampling from June - October 2019.  Results from monitoring listed by most recent date.  For more information, go to https://www.bvrancheria.com/clearlakecyanotoxins.
08-31-2019: Non-Detect; No advisory for recreation.
08-16-2019: 0.18 ug/L microcystin; No advisory for recreation.
07-12-2019: Non-Detect; No advisory for recreation
06-09-2019: Non-Detect; No advisory for recreation","none","Clear Lake Lower Arm (UC Davis site LA-03)",2019-08-31,"Analytical",TRUE,2019-09-16,"Last verified >90 days ago","Older than 90 days"
"414",1997,2019-10-17 00:00:00,2019-07-03 08:28:48,5,34,38.36329,-121.488,2019-06-23,"No","Yes","Refuge","Stone Lakes National Wildlife Refuge",NA,"Fish & Wildlife Service, https://www.fws.gov/refuge/stone_lakes/","Yes","10/17/19 Update: The cyanobacteria bloom has dissipated at the Stone Lakes NWR. Paddle tours resumed September 13.  For more info contact the Refuge at (916) 775-4421 or visit: https://www.fws.gov/refuge/Stone_Lakes/visit/visitor_activities/paddle.html

Update: On 07/22/19, the refuge collected additional water samples for testing to determine if toxins are still present in the water. Site conditions appear to be improving and there are no visual indicators of a cyanobacteria bloom. The refuge is still closed for water recreation activities (paddle tours). For more info contact the Refuge at (916) 775-4421 or visit: https://www.fws.gov/refuge/Stone_Lakes/visit/visitor_activities/paddle.html

Update: On 7/11/19 the refuge canceled all paddle tours until further notice. The refuge also notified Ranchers to provide alternate drinking water sources for livestock in the area. Water testing detected increased levels of microcystins. People and pets should avoid water recreation. For more info: https://www.fws.gov/refuge/Stone_Lakes/visit/visitor_activities/paddle.html

7/3/19: Areas of the wildlife refuge are experiencing a cyanobacteria bloom. Due to the density of the bloom, recreators are recommended to avoid direct contact with the water, boating is allowed. The land manager is collecting water samples for testing. Water testing results from 6/11/19 detected low concentration of microcystins.","none","Stone Lakes National Wildlife Refuge",2019-09-01,"Both",TRUE,2019-10-17,"Last verified >90 days ago","Older than 90 days"
"415",1998,NA,2019-07-08 13:13:13,5,15,35.692938,-118.45526,2019-06-06,"Yes","Yes",NA,"Lake Isabella, Tillie Creek Boat Launch",NA,"Kern County Environmental Health, 661-862-8740, 
publichealth@kerncounty.com","No","Kern County Environmental Health monitors Lake Isabella for cyanobacteria blooms and associated cyanotoxins.  This is one of the monitoring locations.  Results of the monitoring are listed below. For more information, contact 661-862-8740, 
publichealth@kerncounty.com, https://kernpublichealth.com/cyanobacteria-blooms-blue-green-algae/
RESULTS:
9/6/19: water testing conducted; microcystins 3.21 ug/L; caution advisory posted
7/10/19: No cyanobacteria observed; no toxin testing; no advisory.","caution","Lake Isabella, Tillie Creek Boat Launch",2019-09-06,"both",TRUE,NA,"Last verified >90 days ago","Older than 90 days"
"416",1999,NA,2019-07-08 13:16:33,5,15,35.67291,-118.46478,2019-06-06,"Yes","Yes",NA,"Lake Isabella, Boulder Gulch Day Use",NA,"Kern County Environmental Health, 661-862-8740, 
publichealth@kerncounty.com","No","Kern County Environmental Health monitors Lake Isabella for cyanobacteria blooms and associated cyanotoxins.  This is one of the monitoring locations.  Results of the monitoring are listed below. For more information, contact 661-862-8740, 
publichealth@kerncounty.com, https://kernpublichealth.com/cyanobacteria-blooms-blue-green-algae/
RESULTS:
9/6/19: water testing conducted; microcystins 5.41 ug/L; caution advisory posted
8/1/19: water testing conducted; no advisory
7/1/19: No cyanobacteria observed; no toxin testing; no advisory.","caution","Lake Isabella, Boulder Gulch Day Use",2019-09-06,"both",TRUE,NA,"Last verified >90 days ago","Older than 90 days"
"417",2000,NA,2019-07-08 13:18:09,5,15,35.65007,-118.48444,2019-06-06,"No","Yes",NA,"Lake Isabella, French Gulch Day Use",NA,"Kern County Environmental Health, 661-862-8740, 
publichealth@kerncounty.com","No","Kern County Environmental Health monitors Lake Isabella for cyanobacteria blooms and associated cyanotoxins.  This is one of the monitoring locations.  Results of the monitoring are listed below. For more information, contact 661-862-8740, 
publichealth@kerncounty.com, https://kernpublichealth.com/cyanobacteria-blooms-blue-green-algae/
RESULTS:
9/3/19: no algae observed; no advisory.
8/1/19: water testing conducted; no advisory.
7/1/19: No cyanobacteria observed; no toxin testing; no advisory.","none","Lake Isabella, French Gulch Day Use",2019-06-27,"both",TRUE,NA,"Last verified >90 days ago","Older than 90 days"
"418",2001,NA,2019-07-08 13:20:09,5,15,35.650634,-118.48391,2019-06-06,"Yes","Yes",NA,"Lake Isabella, French Gulch Marina",NA,"Kern County Environmental Health, 661-862-8740, 
publichealth@kerncounty.com","No","Kern County Environmental Health monitors Lake Isabella for cyanobacteria blooms and associated cyanotoxins.  This is one of the monitoring locations.  Results of the monitoring are listed below. For more information, contact 661-862-8740, 
publichealth@kerncounty.com, https://kernpublichealth.com/cyanobacteria-blooms-blue-green-algae/
RESULTS:
9/11/19: water testing conducted; microcystins 412.65 ug/L; danger advisory posted
7/9/19: No cyanobacteria observed; no toxin testing; no advisory.","danger","Lake Isabella, French Gulch Marina",2019-09-11,"both",TRUE,NA,"Last verified >90 days ago","Older than 90 days"
"419",2002,NA,2019-07-08 14:17:46,5,15,35.64351,-118.46478,2019-06-06,"No","Yes",NA,"Lake Isabella, Auxiliary Dam Boat Launch",NA,"Kern County Environmental Health, 661-862-8740, 
publichealth@kerncounty.com","No","Kern County Environmental Health monitors Lake Isabella for cyanobacteria blooms and associated cyanotoxins.  This is one of the monitoring locations.  Results of the monitoring are listed below. For more information, contact 661-862-8740, 
publichealth@kerncounty.com, https://kernpublichealth.com/cyanobacteria-blooms-blue-green-algae/
RESULTS:
9/3/19: no algae observed; no advisory
8/1/19: water testing conducted; no advisory
7/1/19: No cyanobacteria observed; no toxin testing; no advisory.","none","Lake Isabella, Auxiliary Dam Boat Launch",2019-06-27,"both",TRUE,NA,"Last verified >90 days ago","Older than 90 days"
"420",2003,NA,2019-07-08 14:19:34,5,15,35.65432,-118.45461,2019-06-06,"Yes","Yes",NA,"Lake Isabella, Old Isabella Rd",NA,"Kern County Environmental Health, 661-862-8740, 
publichealth@kerncounty.com","No","Kern County Environmental Health monitors Lake Isabella for cyanobacteria blooms and associated cyanotoxins.  This is one of the monitoring locations.  Results of the monitoring are listed below. For more information, contact 661-862-8740, 
publichealth@kerncounty.com, https://kernpublichealth.com/cyanobacteria-blooms-blue-green-algae/
RESULTS:
9/6/19: water testing conducted; microcystins 11.1 ug/L; warning advisory
7/9/19: No cyanobacteria observed; no toxin testing; no advisory.","warning","Lake Isabella, Old Isabella Rd",2019-09-06,"both",TRUE,NA,"Last verified >90 days ago","Older than 90 days"
"421",2004,NA,2019-07-08 14:21:00,5,15,35.65983,-118.43809,2019-06-06,"Yes","Yes",NA,"Lake Isabella, South Fork Marina",NA,"Kern County Environmental Health, 661-862-8740, 
publichealth@kerncounty.com","No","Kern County Environmental Health monitors Lake Isabella for cyanobacteria blooms and associated cyanotoxins.  This is one of the monitoring locations.  Results of the monitoring are listed below. For more information, contact 661-862-8740, 
publichealth@kerncounty.com, https://kernpublichealth.com/cyanobacteria-blooms-blue-green-algae/
RESULTS:
9/6/19: water testing conducted; microcystins 6.19 ug/L; warning advisory
8/1/19: no algae observed; no advisory
7/1/19: No cyanobacteria observed; no toxin testing; no advisory.","warning","Lake Isabella, South Fork Marina",2019-09-06,"Both",TRUE,NA,"Last verified >90 days ago","Older than 90 days"
"422",2005,NA,2019-07-08 14:22:16,5,15,35.65118,-118.42624,2019-06-06,"Yes","Yes",NA,"Lake Isabella, Paradise Cove",NA,"Kern County Environmental Health, 661-862-8740, 
publichealth@kerncounty.com","No","Kern County Environmental Health monitors Lake Isabella for cyanobacteria blooms and associated cyanotoxins.  This is one of the monitoring locations.  Results of the monitoring are listed below. For more information, contact 661-862-8740, 
publichealth@kerncounty.com, https://kernpublichealth.com/cyanobacteria-blooms-blue-green-algae/
RESULTS:
9/6/19: water testing conducted; microcystins 21.4 ug/L; danger advisory. 
8/1/19: water testing conducted; warning advisory posted.
7/6/19: No cyanobacteria observed; no toxin testing; no advisory.","danger","Lake Isabella, Paradise Cove",2019-09-06,"both",TRUE,NA,"Last verified >90 days ago","Older than 90 days"
"423",2006,NA,2019-07-08 14:23:24,5,15,35.64934,-118.4177,2019-06-06,"Yes","Yes",NA,"Lake Isabella, Kissack Cove",NA,"Kern County Environmental Health, 661-862-8740, 
publichealth@kerncounty.com","No","7/11/19: Kern County Environmental Health has posted CAUTION advisories at Kissack Cove. Water testing detected 1.29 ug/L of microcystins. Children and pets are recommended to avoid contact with discolored water and algal material along the shoreline. For more info: https://kernpublichealth.com/cyanobacteria-blooms-blue-green-algae/
9/6/19: water testing conducted; microcystins 99.9 ug/L; danger advisory","danger","Lake Isabella, Kissack Cove",2019-09-06,"Both",TRUE,NA,"Last verified >90 days ago","Older than 90 days"
"424",2007,NA,2019-07-08 14:24:39,5,15,35.64686,-118.41341,2019-06-06,"Yes","Yes",NA,"Lake Isabella, Kissack Bay",NA,"Kern County Environmental Health, 661-862-8740, 
publichealth@kerncounty.com","No","Kern County Environmental Health monitors Lake Isabella for cyanobacteria blooms and associated cyanotoxins.  This is one of the monitoring locations.  Results of the monitoring are listed below. For more information, contact 661-862-8740, 
publichealth@kerncounty.com, https://kernpublichealth.com/cyanobacteria-blooms-blue-green-algae/
RESULTS:
9/6/19: water testing conducted; microcystins 11.1 ug/L; warning advisory.
8/1/19: water testing conducted; danger advisory posted
7/9/19: No cyanobacteria observed; no toxin testing; no advisory.","warning","Lake Isabella, Kissack Bay",2019-09-06,"Both",TRUE,NA,"Last verified >90 days ago","Older than 90 days"
"425",2008,NA,2019-07-08 14:26:08,5,15,35.67245,-118.37127,2019-06-06,"Yes","Yes",NA,"Lake Isabella, Hanning Flat",NA,"Kern County Environmental Health, 661-862-8740, 
publichealth@kerncounty.com","No","8/1/19: Kern County Environmental Health has posted DANGER advisory based on water testing results. Microcystins detected 68.3 ug/L. 

7/11/19: Kern County Environmental Health has posted CAUTION advisories at Hanning Flat. Water testing detected 4.64 ug/L of microcystins. Children and pets are recommended to avoid contact with discolored water and algal material along the shoreline. For more info: https://kernpublichealth.com/cyanobacteria-blooms-blue-green-algae/","danger","Lake Isabella, Hanning Flat",2019-08-01,"Both",TRUE,NA,"Last verified >90 days ago","Older than 90 days"
