"","Station","Stratum","Stratum2","Year","Date","DateTime","Taxon","Genus","Species","AlgalType","Count","OrganismsPerMl"
"1179","C3A","Upper Sacramento","Upper Sac",2014,2014-10-03,2014-10-03 08:50:00,"Synedra ulna","Synedra",NA,"Pennate Diatom",14,2124.35
"1180","D8",NA,NA,2014,2014-10-03,2014-10-03 10:40:00,"cf. Cosmarium sp.","Cosmarium",NA,"Green Alga",1,168.6
"1181","D8",NA,NA,2014,2014-10-03,2014-10-03 10:40:00,"cf. Thalassiosira sp.","Thalassiosira",NA,"Centric Diatom",1,168.6
"1182","D8",NA,NA,2014,2014-10-03,2014-10-03 10:40:00,"Chroococcus microscopicus","Chroococcus",NA,"Cyanobacterium",415,69968.6
"1183","D8",NA,NA,2014,2014-10-03,2014-10-03 10:40:00,"Chroococcus planctonicus","Chroococcus",NA,"Cyanobacterium",2,337.2
"1184","D8",NA,NA,2014,2014-10-03,2014-10-03 10:40:00,"Eunotogramma dubium","Eunotogramma",NA,"Centric Diatom",3,505.8
"1185","D8",NA,NA,2014,2014-10-03,2014-10-03 10:40:00,"Hemiselmis sp.","Hemiselmis",NA,"Cryptophyte",5,843
"1186","D8",NA,NA,2014,2014-10-03,2014-10-03 10:40:00,"Hippodonta capitata","Hippodonta",NA,"Pennate Diatom",1,168.6
"1187","D8",NA,NA,2014,2014-10-03,2014-10-03 10:40:00,"Rhodomonas salina","Rhodomonas",NA,"Cryptophyte",1,168.6
"1188","D8",NA,NA,2014,2014-10-03,2014-10-03 10:40:00,"Synechococcus cf. salinarum","Synechococcus",NA,"Cyanobacterium",2,337.2
"1189","C10A",NA,NA,2014,2014-10-03,2014-10-03 11:55:00,"cf. Hillea fusiformis","Hillea",NA,"Cryptophyte",1,56.9
"1190","C10A",NA,NA,2014,2014-10-03,2014-10-03 11:55:00,"cf. Rhabdoderma lineare","Rhabdoderma",NA,"Cyanobacterium",1,56.9
"1191","C10A",NA,NA,2014,2014-10-03,2014-10-03 11:55:00,"cf. Thalassiosira sp.","Thalassiosira",NA,"Centric Diatom",4,227.61
"1192","C10A",NA,NA,2014,2014-10-03,2014-10-03 11:55:00,"Chlorella vulgaris","Chlorella",NA,"Green Alga",10,569.02
"1193","C10A",NA,NA,2014,2014-10-03,2014-10-03 11:55:00,"Chroococcus microscopicus","Chroococcus",NA,"Cyanobacterium",370,21053.8
"1194","C10A",NA,NA,2014,2014-10-03,2014-10-03 11:55:00,"Chroococcus planctonicus","Chroococcus",NA,"Cyanobacterium",1,56.9
"1195","C10A",NA,NA,2014,2014-10-03,2014-10-03 11:55:00,"Craticula buderi","Craticula",NA,"Pennate Diatom",1,56.9
"1196","C10A",NA,NA,2014,2014-10-03,2014-10-03 11:55:00,"Craticula elkab","Craticula",NA,"Pennate Diatom",1,56.9
"1197","C10A",NA,NA,2014,2014-10-03,2014-10-03 11:55:00,"Cryptomonas erosa","Cryptomonas",NA,"Cryptophyte",2,113.8
"1198","C10A",NA,NA,2014,2014-10-03,2014-10-03 11:55:00,"Cyclotella sp.","Cyclotella",NA,"Centric Diatom",2,113.8
"1199","C10A",NA,NA,2014,2014-10-03,2014-10-03 11:55:00,"Monoraphidium minutum","Monoraphidium",NA,"Green Alga",1,56.9
"1200","C10A",NA,NA,2014,2014-10-03,2014-10-03 11:55:00,"Navicula capitatoradiata","Navicula",NA,"Pennate Diatom",1,56.9
"1201","C10A",NA,NA,2014,2014-10-03,2014-10-03 11:55:00,"Navicula cf. antonii","Navicula",NA,"Pennate Diatom",1,56.9
"1202","C10A",NA,NA,2014,2014-10-03,2014-10-03 11:55:00,"Navicula sp.","Navicula",NA,"Pennate Diatom",1,56.9
"1203","C10A",NA,NA,2014,2014-10-03,2014-10-03 11:55:00,"Nitzschia acicularis","Nitzschia",NA,"Pennate Diatom",1,56.9
"1204","C10A",NA,NA,2014,2014-10-03,2014-10-03 11:55:00,"Nitzschia fruticosa","Nitzschia",NA,"Pennate Diatom",1,56.9
"1205","C10A",NA,NA,2014,2014-10-03,2014-10-03 11:55:00,"Nitzschia palea","Nitzschia",NA,"Pennate Diatom",1,56.9
"1206","C10A",NA,NA,2014,2014-10-03,2014-10-03 11:55:00,"Nitzschia sp.","Nitzschia",NA,"Pennate Diatom",2,113.8
"1207","C10A",NA,NA,2014,2014-10-03,2014-10-03 11:55:00,"Plagioselmis nannoplanctica","Plagioselmis",NA,"Cryptophyte",1,56.9
"1208","C10A",NA,NA,2014,2014-10-03,2014-10-03 11:55:00,"Pseudanabaena sp.","Pseudanabaena",NA,"Cyanobacterium",1,56.9
"1209","C10A",NA,NA,2014,2014-10-03,2014-10-03 11:55:00,"Pseudostaurosira brevistriata","Pseudostaurosira",NA,"Pennate Diatom",5,284.51
"1210","C10A",NA,NA,2014,2014-10-03,2014-10-03 11:55:00,"Scenedesmus opoliensis var. carinatus","Scenedesmus",NA,"Green Alga",1,56.9
"1211","C10A",NA,NA,2014,2014-10-03,2014-10-03 11:55:00,"Sellaphora pupula","Sellaphora",NA,"Pennate Diatom",2,113.8
"1212","C10A",NA,NA,2014,2014-10-03,2014-10-03 11:55:00,"Stephanocyclus meneghiniana","Stephanocyclus",NA,"Centric Diatom",2,113.8
"1213","C10A",NA,NA,2014,2014-10-03,2014-10-03 11:55:00,"Synechococcus sp.","Synechococcus",NA,"Cyanobacterium",4,227.61
"1214","C10A",NA,NA,2014,2014-10-03,2014-10-03 11:55:00,"Synedra ulna","Synedra",NA,"Pennate Diatom",3,170.71
"1215","D4","Lower Sacramento","Lower Sac",2014,2014-10-03,2014-10-03 12:00:00,"cf. Strombidium sp.","Strombidium",NA,"Ciliate",1,151.74
"1216","D4","Lower Sacramento","Lower Sac",2014,2014-10-03,2014-10-03 12:00:00,"Chroococcus dispersus","Chroococcus",NA,"Cyanobacterium",1,151.74
"1217","D4","Lower Sacramento","Lower Sac",2014,2014-10-03,2014-10-03 12:00:00,"Chroococcus microscopicus","Chroococcus",NA,"Cyanobacterium",410,62213.04
"1218","D4","Lower Sacramento","Lower Sac",2014,2014-10-03,2014-10-03 12:00:00,"Chroococcus planctonicus","Chroococcus",NA,"Cyanobacterium",23,3490
"1219","D4","Lower Sacramento","Lower Sac",2014,2014-10-03,2014-10-03 12:00:00,"Cryptomonas erosa","Cryptomonas",NA,"Cryptophyte",1,151.74
"1220","D4","Lower Sacramento","Lower Sac",2014,2014-10-03,2014-10-03 12:00:00,"Cyclotella sp.","Cyclotella",NA,"Centric Diatom",2,303.48
"1221","D4","Lower Sacramento","Lower Sac",2014,2014-10-03,2014-10-03 12:00:00,"Nitzschia sp.","Nitzschia",NA,"Pennate Diatom",1,151.74
"1222","D7",NA,NA,2014,2014-10-06,2014-10-06 11:45:00,"cf. Synechococcus salinarum","Synechococcus",NA,"Cyanobacterium",2,337.2
"1223","D7",NA,NA,2014,2014-10-06,2014-10-06 11:45:00,"Chroococcus microscopicus","Chroococcus",NA,"Cyanobacterium",430,72497.58
"1224","D7",NA,NA,2014,2014-10-06,2014-10-06 11:45:00,"Cryptomonas erosa","Cryptomonas",NA,"Cryptophyte",1,168.6
"1225","D7",NA,NA,2014,2014-10-06,2014-10-06 11:45:00,"Cyclotella sp.","Cyclotella",NA,"Centric Diatom",1,168.6
"1226","D7",NA,NA,2014,2014-10-06,2014-10-06 11:45:00,"Plagioselmis nannoplanctica","Plagioselmis",NA,"Cryptophyte",1,168.6
"1227","D41A",NA,NA,2014,2014-10-07,2014-10-07 10:05:00,"cf. Thalassiosira sp.","Thalassiosira",NA,"Centric Diatom",10,2167.7
"1228","D41A",NA,NA,2014,2014-10-07,2014-10-07 10:05:00,"Chlamydomonas globosa","Chlamydomonas",NA,"Green Alga",1,216.77
"1229","D41A",NA,NA,2014,2014-10-07,2014-10-07 10:05:00,"Chroococcus microscopicus","Chroococcus",NA,"Cyanobacterium",389,84323.6
"1230","D41A",NA,NA,2014,2014-10-07,2014-10-07 10:05:00,"Cocconeis placentula","Cocconeis",NA,"Pennate Diatom",1,216.77
"1231","D41A",NA,NA,2014,2014-10-07,2014-10-07 10:05:00,"Nitzschia sp.","Nitzschia",NA,"Pennate Diatom",1,216.77
"1232","D41A",NA,NA,2014,2014-10-07,2014-10-07 10:05:00,"Thalassiosira eccentrica","Thalassiosira",NA,"Centric Diatom",1,216.77
"1233","D41A",NA,NA,2014,2014-10-07,2014-10-07 10:05:00,"Thalassiosira sp.","Thalassiosira",NA,"Centric Diatom",1,216.77
"1234","D41",NA,NA,2014,2014-10-07,2014-10-07 11:10:00,"cf. Thalassiosira sp.","Thalassiosira",NA,"Centric Diatom",6,341.41
"1235","D41",NA,NA,2014,2014-10-07,2014-10-07 11:10:00,"Chlamydomonas cf. gloeopara","Chlamydomonas",NA,"Green Alga",1,56.9
"1236","D41",NA,NA,2014,2014-10-07,2014-10-07 11:10:00,"Chroococcus microscopicus","Chroococcus",NA,"Cyanobacterium",412,23443.7
"1237","D41",NA,NA,2014,2014-10-07,2014-10-07 11:10:00,"Chroococcus planctonicus","Chroococcus",NA,"Cyanobacterium",1,56.9
"1238","D41",NA,NA,2014,2014-10-07,2014-10-07 11:10:00,"Cyclotella sp.","Cyclotella",NA,"Centric Diatom",3,170.71
"1239","D41",NA,NA,2014,2014-10-07,2014-10-07 11:10:00,"Cyclotella striata","Cyclotella",NA,"Centric Diatom",1,56.9
"1240","D41",NA,NA,2014,2014-10-07,2014-10-07 11:10:00,"Eunotogramma dubium","Eunotogramma",NA,"Centric Diatom",1,56.9
"1241","D41",NA,NA,2014,2014-10-07,2014-10-07 11:10:00,"Hemiselmis sp.","Hemiselmis",NA,"Cryptophyte",2,113.8
"1242","D41",NA,NA,2014,2014-10-07,2014-10-07 11:10:00,"Pseudokephyrion sp.","Pseudokephyrion",NA,"Chrysophyte",2,113.8
"1243","D41",NA,NA,2014,2014-10-07,2014-10-07 11:10:00,"Thalassiosira sp.","Thalassiosira",NA,"Centric Diatom",1,56.9
"1244","D6",NA,NA,2014,2014-10-07,2014-10-07 13:35:00,"cf. Thalassiosira sp.","Thalassiosira",NA,"Centric Diatom",1,151.74
"1245","D6",NA,NA,2014,2014-10-07,2014-10-07 13:35:00,"Chroococcus microscopicus","Chroococcus",NA,"Cyanobacterium",431,65399.57
"1246","D6",NA,NA,2014,2014-10-07,2014-10-07 13:35:00,"Chroococcus planctonicus","Chroococcus",NA,"Cyanobacterium",1,151.74
"1247","D6",NA,NA,2014,2014-10-07,2014-10-07 13:35:00,"Cocconeis placentula","Cocconeis",NA,"Pennate Diatom",2,303.48
"1248","D6",NA,NA,2014,2014-10-07,2014-10-07 13:35:00,"Cryptomonas erosa","Cryptomonas",NA,"Cryptophyte",1,151.74
"1249","D6",NA,NA,2014,2014-10-07,2014-10-07 13:35:00,"Cyclotella cf. striata","Cyclotella",NA,"Centric Diatom",1,151.74
"1250","D6",NA,NA,2014,2014-10-07,2014-10-07 13:35:00,"Pseudokephyrion sp.","Pseudokephyrion",NA,"Chrysophyte",1,151.74
"1251","D6",NA,NA,2014,2014-10-07,2014-10-07 13:35:00,"Rhodomonas lacustris","Rhodomonas",NA,"Cryptophyte",2,303.48
"1252","D19","Franks Tract","Franks",2014,2014-11-12,2014-11-12 11:05:00,"Anabaena sp.","Anabaena",NA,"Cyanobacterium",1,189.67
"1253","D19","Franks Tract","Franks",2014,2014-11-12,2014-11-12 11:05:00,"cf. Aphanizomenon sp.","Aphanizomenon",NA,"Cyanobacterium",1,189.67
"1254","D19","Franks Tract","Franks",2014,2014-11-12,2014-11-12 11:05:00,"cf. Eutreptia sp.","Eutreptia",NA,"Euglenoid",1,189.67
"1255","D19","Franks Tract","Franks",2014,2014-11-12,2014-11-12 11:05:00,"cf. Synechococcus salinarum","Synechococcus",NA,"Cyanobacterium",109,20674.46
"1256","D19","Franks Tract","Franks",2014,2014-11-12,2014-11-12 11:05:00,"Chlamydomonas globosa","Chlamydomonas",NA,"Green Alga",1,189.67
"1257","D19","Franks Tract","Franks",2014,2014-11-12,2014-11-12 11:05:00,"Chroococcus microscopicus","Chroococcus",NA,"Cyanobacterium",265,50263.59
"1258","D19","Franks Tract","Franks",2014,2014-11-12,2014-11-12 11:05:00,"Chroococcus planctonicus","Chroococcus",NA,"Cyanobacterium",7,1327.72
"1259","D19","Franks Tract","Franks",2014,2014-11-12,2014-11-12 11:05:00,"Cocconeis placentula","Cocconeis",NA,"Pennate Diatom",1,189.67
"1260","D19","Franks Tract","Franks",2014,2014-11-12,2014-11-12 11:05:00,"Cyclotella sp.","Cyclotella",NA,"Centric Diatom",2,379.35
"1261","D19","Franks Tract","Franks",2014,2014-11-12,2014-11-12 11:05:00,"Hemiselmis sp.","Hemiselmis",NA,"Cryptophyte",8,1517.39
"1262","D19","Franks Tract","Franks",2014,2014-11-12,2014-11-12 11:05:00,"Pseudanabaena sp.","Pseudanabaena",NA,"Cyanobacterium",1,189.67
"1263","D19","Franks Tract","Franks",2014,2014-11-12,2014-11-12 11:05:00,"Rhodomonas lacustris","Rhodomonas",NA,"Cryptophyte",2,379.35
"1264","D19","Franks Tract","Franks",2014,2014-11-12,2014-11-12 11:05:00,"Synedra ulna","Synedra",NA,"Pennate Diatom",1,189.67
"1265","D28A","Old and Middle river","OMR",2014,2014-11-12,2014-11-12 12:20:00,"Aphanocapsa cf. delicatissima","Aphanocapsa",NA,"Cyanobacterium",4,159.73
"1266","D28A","Old and Middle river","OMR",2014,2014-11-12,2014-11-12 12:20:00,"Aphanothece endophytica","Aphanothece",NA,"Cyanobacterium",1,39.93
"1267","D28A","Old and Middle river","OMR",2014,2014-11-12,2014-11-12 12:20:00,"cf. Aphanizomenon sp.","Aphanizomenon",NA,"Cyanobacterium",3,119.79
"1268","D28A","Old and Middle river","OMR",2014,2014-11-12,2014-11-12 12:20:00,"cf. Synechococcus salinarum","Synechococcus",NA,"Cyanobacterium",21,838.56
"1269","D28A","Old and Middle river","OMR",2014,2014-11-12,2014-11-12 12:20:00,"Chlamydomonas sp.","Chlamydomonas",NA,"Green Alga",1,39.93
"1270","D28A","Old and Middle river","OMR",2014,2014-11-12,2014-11-12 12:20:00,"Chroococcus microscopicus","Chroococcus",NA,"Cyanobacterium",274,10941.19
"1271","D28A","Old and Middle river","OMR",2014,2014-11-12,2014-11-12 12:20:00,"Chroococcus minimus","Chroococcus",NA,"Cyanobacterium",17,678.83
"1272","D28A","Old and Middle river","OMR",2014,2014-11-12,2014-11-12 12:20:00,"Chroococcus minutus","Chroococcus",NA,"Cyanobacterium",1,39.93
"1273","D28A","Old and Middle river","OMR",2014,2014-11-12,2014-11-12 12:20:00,"Chroococcus planctonicus","Chroococcus",NA,"Cyanobacterium",40,1597.25
"1274","D28A","Old and Middle river","OMR",2014,2014-11-12,2014-11-12 12:20:00,"Cocconeis placentula","Cocconeis",NA,"Pennate Diatom",1,39.93
"1275","D28A","Old and Middle river","OMR",2014,2014-11-12,2014-11-12 12:20:00,"Cryptomonas ovata","Cryptomonas",NA,"Cryptophyte",1,39.93
"1276","D28A","Old and Middle river","OMR",2014,2014-11-12,2014-11-12 12:20:00,"Hemiselmis sp.","Hemiselmis",NA,"Cryptophyte",23,918.42
"1277","D28A","Old and Middle river","OMR",2014,2014-11-12,2014-11-12 12:20:00,"Hillea sp.","Hillea",NA,"Cryptophyte",11,439.24
"1278","D28A","Old and Middle river","OMR",2014,2014-11-12,2014-11-12 12:20:00,"Nitzschia sp.","Nitzschia",NA,"Pennate Diatom",1,39.93
"1279","D28A","Old and Middle river","OMR",2014,2014-11-12,2014-11-12 12:20:00,"Plagioselmis nannoplanctica","Plagioselmis",NA,"Cryptophyte",10,399.31
"1280","D28A","Old and Middle river","OMR",2014,2014-11-12,2014-11-12 12:20:00,"Rhodomonas lacustris","Rhodomonas",NA,"Cryptophyte",1,39.93
"1281","D26","Lower San Joaquin","Lower SJ",2014,2014-11-13,2014-11-13 09:40:00,"Aulacoseira sp.","Aulacoseira",NA,"Centric Diatom",1,130.06
"1282","D26","Lower San Joaquin","Lower SJ",2014,2014-11-13,2014-11-13 09:40:00,"cf. Aphanizomenon sp.","Aphanizomenon",NA,"Cyanobacterium",1,130.06
"1283","D26","Lower San Joaquin","Lower SJ",2014,2014-11-13,2014-11-13 09:40:00,"cf. Hemiselmis sp.","Hemiselmis",NA,"Cryptophyte",6,780.37
"1284","D26","Lower San Joaquin","Lower SJ",2014,2014-11-13,2014-11-13 09:40:00,"cf. Stephanodiscus sp.","Stephanodiscus",NA,"Centric Diatom",1,130.06
"1285","D26","Lower San Joaquin","Lower SJ",2014,2014-11-13,2014-11-13 09:40:00,"cf. Synechococcus salinarum","Synechococcus",NA,"Cyanobacterium",79,10274.91
"1286","D26","Lower San Joaquin","Lower SJ",2014,2014-11-13,2014-11-13 09:40:00,"Chroococcus microscopicus","Chroococcus",NA,"Cyanobacterium",340,44221.12
"1287","D26","Lower San Joaquin","Lower SJ",2014,2014-11-13,2014-11-13 09:40:00,"Cocconeis placentula","Cocconeis",NA,"Pennate Diatom",1,130.06
"1288","D26","Lower San Joaquin","Lower SJ",2014,2014-11-13,2014-11-13 09:40:00,"Cocconeis sp.","Cocconeis",NA,"Pennate Diatom",1,130.06
"1289","D26","Lower San Joaquin","Lower SJ",2014,2014-11-13,2014-11-13 09:40:00,"Cyclotella sp.","Cyclotella",NA,"Centric Diatom",1,130.06
"1290","D26","Lower San Joaquin","Lower SJ",2014,2014-11-13,2014-11-13 09:40:00,"Hillea sp.","Hillea",NA,"Cryptophyte",1,130.06
"1291","D26","Lower San Joaquin","Lower SJ",2014,2014-11-13,2014-11-13 09:40:00,"Kirchneriella sp.","Kirchneriella",NA,"Green Alga",1,130.06
"1292","D26","Lower San Joaquin","Lower SJ",2014,2014-11-13,2014-11-13 09:40:00,"Plagioselmis nannoplanctica","Plagioselmis",NA,"Cryptophyte",4,520.25
"1293","D26","Lower San Joaquin","Lower SJ",2014,2014-11-13,2014-11-13 09:40:00,"Rhodomonas salina","Rhodomonas",NA,"Cryptophyte",1,130.06
"1294","D26","Lower San Joaquin","Lower SJ",2014,2014-11-13,2014-11-13 09:40:00,"Rhoicosphenia abbreviata","Rhoicosphenia",NA,"Pennate Diatom",1,130.06
"1295","D26","Lower San Joaquin","Lower SJ",2014,2014-11-13,2014-11-13 09:40:00,"Synedra ulna","Synedra",NA,"Pennate Diatom",1,130.06
"1296","MD10A","Eastern Delta","East Delta",2014,2014-11-13,2014-11-13 10:50:00,"Aulacoseira sp.","Aulacoseira",NA,"Centric Diatom",9,409.7
"1297","MD10A","Eastern Delta","East Delta",2014,2014-11-13,2014-11-13 10:50:00,"cf. Achnanthes sp.","Achnanthes",NA,"Pennate Diatom",1,45.52
"1298","MD10A","Eastern Delta","East Delta",2014,2014-11-13,2014-11-13 10:50:00,"cf. Aphanizomenon sp.","Aphanizomenon",NA,"Cyanobacterium",1,45.52
"1299","MD10A","Eastern Delta","East Delta",2014,2014-11-13,2014-11-13 10:50:00,"cf. Synechococcus salinarum","Synechococcus",NA,"Cyanobacterium",62,2822.35
"1300","MD10A","Eastern Delta","East Delta",2014,2014-11-13,2014-11-13 10:50:00,"Chroococcus dispersus","Chroococcus",NA,"Cyanobacterium",1,45.52
"1301","MD10A","Eastern Delta","East Delta",2014,2014-11-13,2014-11-13 10:50:00,"Chroococcus microscopicus","Chroococcus",NA,"Cyanobacterium",310,14111.74
"1302","MD10A","Eastern Delta","East Delta",2014,2014-11-13,2014-11-13 10:50:00,"Chroococcus minimus","Chroococcus",NA,"Cyanobacterium",9,409.7
"1303","MD10A","Eastern Delta","East Delta",2014,2014-11-13,2014-11-13 10:50:00,"Chroococcus planctonicus","Chroococcus",NA,"Cyanobacterium",1,45.52
"1304","MD10A","Eastern Delta","East Delta",2014,2014-11-13,2014-11-13 10:50:00,"Cocconeis placentula","Cocconeis",NA,"Pennate Diatom",1,45.52
"1305","MD10A","Eastern Delta","East Delta",2014,2014-11-13,2014-11-13 10:50:00,"Cryptomonas ovata","Cryptomonas",NA,"Cryptophyte",2,91.04
"1306","MD10A","Eastern Delta","East Delta",2014,2014-11-13,2014-11-13 10:50:00,"Cyclotella sp.","Cyclotella",NA,"Centric Diatom",1,45.52
"1307","MD10A","Eastern Delta","East Delta",2014,2014-11-13,2014-11-13 10:50:00,"Dinobryon sp.","Dinobryon",NA,"Chrysophyte",2,91.04
"1308","MD10A","Eastern Delta","East Delta",2014,2014-11-13,2014-11-13 10:50:00,"Hemiselmis sp.","Hemiselmis",NA,"Cryptophyte",21,955.96
"1309","MD10A","Eastern Delta","East Delta",2014,2014-11-13,2014-11-13 10:50:00,"Monoraphidium contortum","Monoraphidium",NA,"Green Alga",2,91.04
"1310","MD10A","Eastern Delta","East Delta",2014,2014-11-13,2014-11-13 10:50:00,"Plagioselmis nannoplanctica","Plagioselmis",NA,"Cryptophyte",14,637.3
"1311","MD10A","Eastern Delta","East Delta",2014,2014-11-13,2014-11-13 10:50:00,"Pseudostaurosira brevistriata","Pseudostaurosira",NA,"Pennate Diatom",3,136.57
"1312","MD10A","Eastern Delta","East Delta",2014,2014-11-13,2014-11-13 10:50:00,"Rhoicosphenia abbreviata","Rhoicosphenia",NA,"Pennate Diatom",1,45.52
"1313","P8","Southern Delta","South Delta",2014,2014-11-13,2014-11-13 12:20:00,"Bacillaria paxillifer","Bacillaria",NA,"Pennate Diatom",1,303.48
"1314","P8","Southern Delta","South Delta",2014,2014-11-13,2014-11-13 12:20:00,"cf. Synechococcus salinarum","Synechococcus",NA,"Cyanobacterium",64,19422.61
"1315","P8","Southern Delta","South Delta",2014,2014-11-13,2014-11-13 12:20:00,"Chlamydomonas sp.","Chlamydomonas",NA,"Green Alga",1,303.48
"1316","P8","Southern Delta","South Delta",2014,2014-11-13,2014-11-13 12:20:00,"Chroococcus microscopicus","Chroococcus",NA,"Cyanobacterium",495,150221.74
"1317","P8","Southern Delta","South Delta",2014,2014-11-13,2014-11-13 12:20:00,"Cyclotella sp.","Cyclotella",NA,"Centric Diatom",4,1213.91
"1318","P8","Southern Delta","South Delta",2014,2014-11-13,2014-11-13 12:20:00,"Hillea sp.","Hillea",NA,"Cryptophyte",1,303.48
"1319","P8","Southern Delta","South Delta",2014,2014-11-13,2014-11-13 12:20:00,"Nitzschia dissipata","Nitzschia",NA,"Pennate Diatom",1,303.48
"1320","P8","Southern Delta","South Delta",2014,2014-11-13,2014-11-13 12:20:00,"Synedra ulna","Synedra",NA,"Pennate Diatom",2,606.96
"1321","C10A",NA,NA,2014,2014-11-14,2014-11-14 09:20:00,"Adlafia sp.","Adlafia",NA,"Pennate Diatom",1,81.29
"1322","C10A",NA,NA,2014,2014-11-14,2014-11-14 09:20:00,"Ceratoneis closterium","Ceratoneis",NA,"Pennate Diatom",5,406.44
"1323","C10A",NA,NA,2014,2014-11-14,2014-11-14 09:20:00,"cf. Chlamydomonas debaryana","Chlamydomonas",NA,"Green Alga",2,162.58
"1324","C10A",NA,NA,2014,2014-11-14,2014-11-14 09:20:00,"cf. Chlamydomonas sp.","Chlamydomonas",NA,"Green Alga",1,81.29
"1325","C10A",NA,NA,2014,2014-11-14,2014-11-14 09:20:00,"cf. Chlorella sp.","Chlorella",NA,"Green Alga",1,81.29
"1326","C10A",NA,NA,2014,2014-11-14,2014-11-14 09:20:00,"cf. Hillea sp.","Hillea",NA,"Cryptophyte",1,81.29
"1327","C10A",NA,NA,2014,2014-11-14,2014-11-14 09:20:00,"cf. Nephroselmis pyriformis","Nephroselmis",NA,"Green Alga",2,162.58
"1328","C10A",NA,NA,2014,2014-11-14,2014-11-14 09:20:00,"cf. Ochromonas sp.","Ochromonas",NA,"Chrysophyte",23,1869.64
"1329","C10A",NA,NA,2014,2014-11-14,2014-11-14 09:20:00,"Chlamydomonas globosa","Chlamydomonas",NA,"Green Alga",3,243.87
"1330","C10A",NA,NA,2014,2014-11-14,2014-11-14 09:20:00,"Chlamydomonas grovei","Chlamydomonas",NA,"Green Alga",1,81.29
"1331","C10A",NA,NA,2014,2014-11-14,2014-11-14 09:20:00,"Chroococcus microscopicus","Chroococcus",NA,"Cyanobacterium",350,28451.09
"1332","C10A",NA,NA,2014,2014-11-14,2014-11-14 09:20:00,"Chroococcus minimus","Chroococcus",NA,"Cyanobacterium",3,243.87
"1333","C10A",NA,NA,2014,2014-11-14,2014-11-14 09:20:00,"Chrysococcus sp.","Chrysococcus",NA,"Chrysophyte",4,325.16
"1334","C10A",NA,NA,2014,2014-11-14,2014-11-14 09:20:00,"Cocconeis placentula","Cocconeis",NA,"Pennate Diatom",1,81.29
"1335","C10A",NA,NA,2014,2014-11-14,2014-11-14 09:20:00,"Cryptomonas ovata","Cryptomonas",NA,"Cryptophyte",1,81.29
"1336","C10A",NA,NA,2014,2014-11-14,2014-11-14 09:20:00,"Cyclotella sp.","Cyclotella",NA,"Centric Diatom",21,1707.07
"1337","C10A",NA,NA,2014,2014-11-14,2014-11-14 09:20:00,"Hemiselmis sp.","Hemiselmis",NA,"Cryptophyte",1,81.29
"1338","C10A",NA,NA,2014,2014-11-14,2014-11-14 09:20:00,"Monoraphidium contortum","Monoraphidium",NA,"Green Alga",1,81.29
"1339","C10A",NA,NA,2014,2014-11-14,2014-11-14 09:20:00,"Navicula sp.","Navicula",NA,"Pennate Diatom",6,487.73
"1340","C10A",NA,NA,2014,2014-11-14,2014-11-14 09:20:00,"Plagioselmis nannoplanctica","Plagioselmis",NA,"Cryptophyte",2,162.58
"1341","C10A",NA,NA,2014,2014-11-14,2014-11-14 09:20:00,"Rhodomonas lacustris","Rhodomonas",NA,"Cryptophyte",1,81.29
"1342","C10A",NA,NA,2014,2014-11-14,2014-11-14 09:20:00,"Scenedesmus sp.","Scenedesmus",NA,"Green Alga",1,81.29
